model_label,block_id,label_mode,q,N,n_display,rel,leader_share,counts_role,designated_leader_label,chosen_role,valid,n
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ah,0.0,True,5
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,5.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aa,7.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",af,9.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ae,8.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,8.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aj,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",af,1.0,True,4
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,6.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,9.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ah,2.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ag,1.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ai,3.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ah,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aa,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,8.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ah,3.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ah,6.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aa,3.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aa,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ab,1.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aa,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",af,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ai,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ag,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,0.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ai,4.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ag,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ab,9.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ad,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ag,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ae,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",aj,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ab,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ac,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ab,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ai,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ai,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.06,0.1515151515151515,"[15, 10, 10, 10, 9, 9, 9, 9, 9, 9]",ab,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,8.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ae,0.0,True,9
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ai,1.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,0.0,True,6
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ai,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ag,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ag,0.0,True,13
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aj,0.0,True,13
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ag,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,8.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,2.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,0.0,True,7
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,7.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aj,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,3.0,True,4
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,4.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,8.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,0.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,5.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,5.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ai,0.0,True,13
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ae,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ag,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,2.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,3.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ae,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ai,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,6.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,0.0,True,6
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ad,3.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,6.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,2.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,1.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,5.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ac,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aa,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",aj,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ae,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ab,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",ah,7.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.1,0.1818181818181818,"[18, 9, 9, 9, 9, 9, 9, 9, 9, 9]",af,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ai,0.0,True,15
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ag,0.0,True,11
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ab,0.0,True,11
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ac,4.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ai,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ac,7.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,6.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,0.0,True,5
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ab,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ac,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aa,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ae,0.0,True,19
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,9.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ac,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ah,0.0,True,9
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ag,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,9.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ah,7.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,0.0,True,8
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aj,0.0,True,10
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ai,2.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ab,5.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aa,0.0,True,10
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aa,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,8.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aa,6.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ah,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ah,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aa,2.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",af,1.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,2.0,True,2
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ah,3.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ag,5.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ad,1.0,True,3
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",ag,4.0,True,1
qwen25_7b_abliterated_v2,neutral_q10_N100,neutral_per_query,10,100,99,0.15,0.2222222222222222,"[22, 9, 9, 9, 9, 9, 8, 8, 8, 8]",aj,9.0,True,1
